current_pos_x,current_pos_y,current_vel_x,current_vel_y,current_angular_vel,left_thruster,right_thruster,resulting_pos_x,resulting_pos_y,resulting_vel_x,resulting_vel_y,resulting_angular_vel
35.747776,29.200195,12.1674,-13.093583,0.2249963,0.55576164,0.62897915,35.950512,28.98056,12.149993,-13.215517,0.223891
38.015358,35.84361,5.3968787,20.47349,1.1614069,0.49699908,0.31934494,38.10529,36.183125,5.389902,20.289635,1.1612481
45.68049,31.221933,15.9068,12.464131,1.2993228,0.33678558,0.18058576,45.945507,31.427969,15.881769,12.288651,1.2987204
86.21067,14.210791,-25.953354,0.5922949,0.98130846,0.90085,0.21609437,85.77833,14.219147,-25.906675,0.44633478,0.9865118
98.533615,21.014013,-20.381468,-6.367714,-1.7491918,0.9099966,0.9193724,98.19412,20.906534,-20.341341,-6.490548,-1.746375
74.62965,35.192303,12.62294,7.401104,-1.202395,0.872671,0.7844404,74.84,35.314182,12.606773,7.2527056,-1.1995134
58.74601,16.024023,4.159017,24.353865,0.55527705,0.25608152,0.1113295,58.815308,16.428114,4.153049,24.156157,0.55579823
1.5995498,2.7113311,-20.715492,-3.9987142,-0.6333044,0.79897153,0.8800464,1.2544835,2.6432986,-20.676416,-4.1277337,-0.6330601
24.629223,42.807945,-25.630053,25.503399,1.4966724,0.4890306,0.8794611,24.202269,43.231354,-25.583889,25.32023,1.4902842
75.00582,20.341803,14.4712305,11.421417,-1.8138524,0.76068425,0.33962685,75.24694,20.530565,14.450431,11.257197,-1.8066308
53.09343,30.568193,-4.204798,5.003543,-0.07480559,0.5430119,0.23328994,53.0234,30.649982,-4.195875,4.8447614,-0.07158906
55.093792,31.66864,-8.239109,4.0567603,-1.2113764,0.7219882,0.9337102,54.956577,31.734806,-8.221321,3.9140275,-1.2114745
67.08109,32.821327,8.119986,29.832306,-1.1366544,0.22425254,0.8708594,67.21639,33.316814,8.108809,29.63751,-1.1412184
0.56969225,28.893673,-27.483198,-8.66186,-0.8410555,0.07023575,0.9930864,0.111849874,28.747849,-27.435535,-8.793091,-0.8488691
3.7664618,7.5122375,-7.5198994,-23.82966,0.6048169,0.44191998,0.3267922,3.641195,7.1136723,-7.5061707,-23.94051,0.6049599
48.928738,18.96487,0.62615705,29.939487,-0.35086235,0.7349151,0.20379989,48.939186,19.462114,0.6267578,29.741978,-0.34497625
10.620467,7.614879,23.79731,23.731167,-0.5342737,0.8224447,0.20847274,11.016941,8.00871,23.75942,23.545525,-0.5272553
78.96637,8.786591,4.8921776,-20.162745,-0.024878755,0.74753904,0.8060598,79.0479,8.449251,4.8863797,-20.266678,-0.025421599
13.587797,42.36043,-13.516516,24.8611,0.77829754,0.47824144,0.599928,13.362633,42.773094,-13.492408,24.67437,0.7757876
63.762817,36.46784,12.745045,15.729936,1.9893755,0.33052534,0.04475993,63.975155,36.728252,12.724483,15.546745,1.988918
21.39813,8.610938,29.326948,-21.135487,1.8477787,0.982678,0.202015,21.886736,8.257328,29.280832,-21.244017,1.8524979
96.52389,39.98515,-12.855339,12.695109,-1.3186793,0.6610125,0.13515878,96.30974,40.195084,-12.831744,12.523819,-1.3112354
73.799286,9.707852,15.399374,-0.43454814,1.9008366,0.9435976,0.54093266,74.05588,9.699165,15.377332,-0.57261264,1.9016939
20.660875,31.00912,-29.79982,-20.457565,0.8080026,0.90671337,0.6688019,20.164467,30.66687,-29.74562,-20.560947,0.8090332
50.254864,15.177677,-18.81474,21.957657,0.13183416,0.4654537,0.45949087,49.941444,15.541943,-18.780518,21.773008,0.13167436
7.9969687,11.430478,-29.29955,-23.495947,1.5106679,0.726586,0.010190559,7.5088706,11.037465,-29.248453,-23.608051,1.5153065
59.634655,10.770041,-16.751225,-11.610199,1.2806135,0.6343357,0.986864,59.355644,10.5751915,-16.717518,-11.727773,1.2749635
49.699764,17.01066,0.23060565,-15.15594,-1.3406508,0.105160184,0.17997442,49.703617,16.756512,0.23134655,-15.28934,-1.3391672
13.7483225,26.589432,-19.537756,7.4303646,1.4272317,0.90824944,0.56672275,13.422884,26.71177,-19.499962,7.2787395,1.4282668
41.22377,13.401547,12.909905,22.60058,0.816073,0.52745086,0.7570078,41.4389,13.776582,12.89352,22.420506,0.8124234
64.33317,8.386364,3.5250747,16.103209,1.5965093,0.86662734,0.5891955,64.39196,8.653181,3.5253048,15.936631,1.5966228
71.21139,42.286324,-27.871553,-19.91948,1.682908,0.7727083,0.90776956,70.74714,41.95305,-27.817425,-20.022697,1.6787598
45.84901,21.90652,-2.7802198,25.489742,-1.8141118,0.69036454,0.32451767,45.802746,22.32964,-2.7704582,25.300192,-1.8074414
14.589731,21.481152,-20.995049,-12.959797,-1.5104036,0.15483518,0.69037914,14.24,21.263683,-20.956245,-13.08794,-1.513237
88.561325,9.550789,22.539019,16.42246,0.1970276,0.54621565,0.10703137,88.93685,9.82279,22.504244,16.242428,0.20108429
9.874277,22.376408,9.150831,7.291552,1.9631151,0.23252419,0.09558001,10.026741,22.496237,9.1369915,7.1214724,1.9612161
86.89182,36.52793,-0.14627598,-8.403815,-1.1365745,0.26438135,0.56027114,86.88943,36.386364,-0.14211357,-8.539912,-1.1376374
27.467468,17.970789,-2.7847219,5.7227077,-1.2257601,0.9775827,0.54369575,27.421146,18.064678,-2.77332,5.574349,-1.219389
55.954815,15.367919,-16.587524,29.983746,-0.46220973,0.88718617,0.039036736,55.678516,15.865893,-16.556108,29.785559,-0.45297328
0.060248468,27.418999,22.86038,-23.86417,1.8697991,0.9234152,0.8003609,0.441168,27.02002,22.829237,-23.95985,1.8679166
80.974686,33.67794,4.379273,-1.3030783,0.86471325,0.38008142,0.03894417,81.04766,33.6546,4.3738713,-1.4574257,0.86668015
17.618385,30.174107,11.448203,-0.28194994,-1.4516964,0.31356212,0.18275194,17.809134,30.16779,11.431504,-0.4367915,-1.4479748
94.32085,2.1697688,-1.9047369,-21.160257,-1.4182621,0.43813956,0.29937467,94.37641,2.2520936,3.437628,5.583685,-1.5749317
39.929092,40.727802,15.428671,-10.281067,-0.7830961,0.22271825,0.69061196,40.186165,40.554974,15.406591,-10.412421,-0.7864643
65.34189,28.370573,-1.3426198,-26.935373,1.0979218,0.23065951,0.21347378,65.31954,27.92021,-1.338733,-27.046585,1.0962665
83.006996,6.0925603,21.538574,29.008131,-0.6709273,0.77815425,0.15564387,83.36587,6.574282,21.506493,28.811712,-0.6635962
67.85969,9.384074,24.096674,-24.049234,-0.36916953,0.52581203,0.17021812,68.26116,8.981835,24.059254,-24.16118,-0.36500522
23.298573,12.43479,-2.6923492,1.1493267,-1.9047184,0.98483545,0.2080328,23.253765,12.452436,-2.68341,1.0035268,-1.8937938
81.278336,7.9227343,-14.319762,17.162071,0.43115756,0.23035398,0.45458952,81.039795,8.207064,-14.293727,16.981472,0.42820153
41.654896,26.471827,-28.790411,11.774664,-0.97508824,0.65301794,0.06493086,41.17528,26.66641,-28.740108,11.603546,-0.9675947
36.022774,4.5470405,8.47949,-8.247522,1.3170176,0.28626442,0.093245655,36.16405,4.4080014,8.466551,-8.390821,1.3167533
67.06398,33.312847,-26.559397,-21.221872,1.5637845,0.06571713,0.25332776,66.62152,32.95765,-26.514109,-21.344593,1.5593094
69.1253,27.281536,-19.790205,9.837173,-1.6576042,0.34446046,0.16336596,68.795616,27.443804,-19.75532,9.665798,-1.6530385
44.137512,9.050681,-7.4625063,5.377889,-0.49343786,0.17446864,0.76632065,44.01322,9.138733,-7.446883,5.221034,-0.4985256
40.6249,21.450233,-25.779816,-19.33778,-0.39951396,0.007662558,0.7568522,40.195442,21.1265,-25.734415,-19.456362,-0.40632862
9.999765,2.6953907,12.951932,-26.741764,1.1421797,0.13707535,0.07089827,10.215548,2.2482133,12.931041,-26.857098,1.1409401
45.058525,30.697083,-11.792703,-6.5683985,-0.64101785,0.8337403,0.19358116,44.862103,30.586128,-11.769513,-6.7039804,-0.6335605
48.850285,26.880352,29.879913,21.480566,0.7112017,0.799715,0.45518407,49.34812,27.236721,29.834341,21.302065,0.71345806
70.27899,38.17163,-21.63266,-20.134058,-0.8114375,0.43611348,0.4052317,69.918625,37.83465,-21.593725,-20.250097,-0.8097791
89.83689,14.559288,28.342857,-7.517301,0.5401497,0.26105577,0.9312669,90.30912,14.432552,28.299606,-7.64857,0.53256
70.27206,33.0256,4.452509,-10.981412,0.33614472,0.66043913,0.064905114,70.34626,32.841076,4.447582,-11.114556,0.34153083
8.728606,24.019096,-22.108154,10.752064,0.6700256,0.49613398,0.6517769,8.3603325,24.196712,-22.06734,10.589617,0.6673569
28.15121,4.516297,-23.7926,24.326063,0.6397377,0.98441225,0.9150902,27.754906,4.9201813,-23.745998,24.15318,0.6393654
39.98826,3.5219655,5.712125,-23.09266,-0.6249599,0.76853716,0.8700942,40.083485,3.1358218,5.708956,-23.19095,-0.6249339
52.723858,39.592472,-14.479735,26.706732,0.21013595,0.35650688,0.35377684,52.48266,40.035816,-14.453015,26.510593,0.2098136
74.05968,44.735615,5.0752587,25.487904,0.5743637,0.6097857,0.39141744,74.14427,45.158703,5.070573,25.298492,0.57558805
34.48893,2.2460592,-3.5966017,-5.618326,-1.7232008,0.61869377,0.9478248,34.429077,2.1510212,-3.5844927,-5.746871,-1.723619
9.581343,24.84508,-11.307984,-0.67827195,0.22522649,0.97933483,0.036594708,9.392992,24.832249,-11.285669,-0.8238334,0.23426344
74.50723,38.054153,-11.66006,14.279969,1.4393239,0.6446625,0.027224675,74.313,38.290462,-11.638302,14.1039095,1.4430932
59.66771,22.389421,1.3919096,1.057253,-1.6038127,0.13324717,0.3079722,59.690918,22.405407,1.3913126,0.8994032,-1.6028883
61.03266,24.162817,-22.730543,16.85335,0.5831465,0.337466,0.1907942,60.654,24.441977,-22.690895,16.670673,0.5836406
42.97218,19.007011,-27.342028,-29.741468,0.5736822,0.7567935,0.40803793,42.516712,18.510021,-27.292315,-29.836296,0.5762093
98.188614,11.03943,-6.8732247,0.55199575,0.4254272,0.5422677,0.5360289,98.07415,11.047105,-6.8577175,0.40532294,0.42478168
99.69382,8.149158,-23.375618,-20.796368,1.7167755,0.45487064,0.13362363,99.304405,7.8010926,-23.33443,-20.91547,1.7171264
92.208015,33.837685,-0.34616712,-2.8349082,0.96820396,0.0009293915,0.31270203,92.20226,33.788807,-0.3442261,-2.9883826,0.9634805
40.88284,31.978758,-25.445408,22.48133,-0.73691726,0.8936173,0.6858625,40.458996,32.35185,-25.395788,22.305948,-0.73361695
53.001278,27.937696,17.172617,-22.304245,1.5675515,0.12977758,0.48579562,53.287395,27.564512,17.146763,-22.420488,1.5613894
72.31546,25.845625,19.139341,22.748928,1.354512,0.9627158,0.5770558,72.634384,26.22317,19.114937,22.572369,1.3561083
40.7246,34.892048,24.25517,-13.3956585,0.6663819,0.8917639,0.10047999,41.12874,34.66734,24.219963,-13.520913,0.67317283
64.94875,34.98282,-15.503144,-15.767399,-0.6531147,0.083229296,0.65246785,64.69051,34.71856,-15.4734,-15.892805,-0.6577108
52.794743,20.904438,29.694628,-19.12829,-0.57623196,0.7016942,0.8095197,53.289528,20.584312,29.653065,-19.235804,-0.5763497
40.026646,27.070122,25.094776,23.166601,-0.16159306,0.7833756,0.9058566,40.444805,27.454649,25.061537,22.99161,-0.16254699
42.610382,17.302853,13.144933,-13.586065,0.3444897,0.13876966,0.881019,42.829426,17.07498,13.128157,-13.710505,0.3365064
9.087841,13.507393,-15.176569,13.224401,-0.76057845,0.08445383,0.8569236,8.835053,13.726161,-15.146526,13.054082,-0.7670248
61.043987,28.449966,-26.765387,-17.831305,-0.7179303,0.084746495,0.98855233,60.59814,28.151375,-26.715612,-17.947792,-0.72575873
36.499207,9.8212,18.24924,20.040121,-0.5214603,0.40328172,0.26687437,36.803265,10.153473,18.222023,19.854244,-0.5192309
45.372646,38.128254,-11.263612,12.35718,-0.9957325,0.80843526,0.8730984,45.185078,38.3327,-11.237212,12.200303,-0.99472135
59.782776,9.815079,25.12404,-12.361454,0.79820114,0.51057196,0.37667692,60.201378,9.607588,25.086046,-12.48985,0.7982098
24.790363,28.040962,-2.2770677,-9.665478,-0.31992948,0.18786739,0.8089143,24.752476,27.878403,-2.2687907,-9.796657,-0.3255973
22.154747,20.296694,-24.712717,-1.3731556,-1.0772126,0.6014821,0.8306883,21.743107,20.272354,-24.665277,-1.5111238,-1.0777087
88.9987,27.67851,-4.0592384,21.683706,-1.0588616,0.42371792,0.8102723,88.93113,28.038261,-4.047393,21.50429,-1.060959
21.653408,43.136284,-5.6653395,8.788022,-0.05053578,0.13262266,0.92517674,21.559067,43.281166,-5.6518497,8.627296,-0.058364045
4.3226423,28.58242,15.775366,-3.3389766,0.8903243,0.5418774,0.5446072,4.585499,28.525274,15.753277,-3.4790552,0.8888156
63.375942,36.658142,26.68716,9.735156,1.3099021,0.46630928,0.90458006,63.8206,36.818855,26.648333,9.5778475,1.3033471
90.550476,10.163988,28.254305,-11.878101,1.4934475,0.2578746,0.66059834,91.021225,9.964554,28.211353,-12.006833,1.4869422
80.59137,17.668764,24.809164,-6.0927863,-0.8605892,0.3958123,0.3729313,81.004715,17.565685,24.771587,-6.2336326,-0.858929
64.24849,40.71469,-18.063427,28.481749,0.8276599,0.5917906,0.368877,63.947605,41.187645,-18.028969,28.286495,0.8285082
14.947089,29.267712,2.5993495,13.616777,-1.4043899,0.81129515,0.38473192,14.990454,29.49306,2.6007714,13.4499445,-1.3977946
77.14783,38.9895,0.32740495,-0.75456595,1.8046584,0.6827557,0.90329164,77.153366,38.975487,0.33388957,-0.8911018,1.7994543
80.802925,25.128368,-29.920378,28.137589,1.1180254,0.21653609,0.060977038,80.304474,25.595476,-29.86923,27.931955,1.1177183
34.940514,30.446566,13.984795,-8.545101,-0.12791687,0.9585627,0.8992585,35.173595,30.30281,13.971199,-8.664751,-0.12711199
45.907494,9.263912,20.693909,-8.452794,-1.5132444,0.822326,0.18947978,46.252304,9.121557,20.66471,-8.585957,-1.5044085
23.934504,31.194908,29.270252,6.8165607,-1.2008687,0.8783719,0.91613436,24.422228,31.307066,29.23012,6.6705937,-1.1992475
96.1067,5.2921233,19.076532,-29.114916,0.5454148,0.887374,0.8356918,96.42458,4.805662,19.05247,-29.20208,0.5450232
47.765255,42.50254,19.143997,21.666258,0.0013330122,0.55284745,0.7645932,48.08425,42.862015,19.118208,21.48805,-0.0007831402
34.527752,15.230636,27.583473,1.8387846,0.46535662,0.28969744,0.9419727,34.987347,15.259772,27.543245,1.6921922,0.45807034
88.56047,44.42835,-20.893328,-19.628504,1.1706966,0.7024665,0.32884622,88.21245,44.09981,-20.853697,-19.742619,1.1724786
51.979443,15.531445,9.419934,-1.8844736,-1.876877,0.003308882,0.19796042,52.136387,15.498381,9.405273,-2.0413742,-1.8756973
94.74614,9.85608,19.034754,25.91843,1.2057339,0.26098937,0.81363803,95.06331,10.286351,19.007957,25.729279,1.1982106
16.193218,10.227634,19.746626,24.95959,-1.3632108,0.68497866,0.8548131,16.522268,10.642008,19.721243,24.779339,-1.362638
11.078212,42.33107,5.3136044,18.62495,1.2455456,0.3529421,0.46925238,11.166774,42.639793,5.3084574,18.443905,1.2423121
8.513177,16.568003,22.572777,-29.094604,-1.4490397,0.29407507,0.941664,8.889295,16.081797,22.541183,-29.189747,-1.4530939
63.81934,31.27081,14.619269,11.855313,0.8404764,0.088471435,0.7873176,64.062935,31.466759,14.598829,11.686403,0.832101
32.292805,24.296917,-14.877233,-28.44375,1.3682175,0.847786,0.15064043,32.045002,23.821514,-14.847829,-28.543701,1.372901
17.421915,16.84667,-29.228903,-27.754366,0.035293438,0.6108332,0.65516484,16.935038,16.382797,-29.17391,-27.851336,0.034792133
35.40432,18.738089,17.681448,-29.284523,-0.49233514,0.55932933,0.64550257,35.698948,18.248713,17.65809,-29.379921,-0.49237627
68.83558,36.146076,20.628786,-10.827588,0.06404638,0.5287481,0.13406175,69.17928,35.9641,20.597715,-10.96226,0.067880124
54.721405,40.806873,-1.848868,24.542631,-0.98296404,0.2879611,0.14004537,54.690628,41.214115,-1.8436862,24.345371,-0.9798518
2.4508057,13.7231865,9.120355,-21.797432,0.9464377,0.010729626,0.30128697,2.6027634,13.358397,9.106634,-21.919409,0.941962
72.3647,31.410759,-25.097847,26.938656,0.76107055,0.1093099,0.5300017,71.94661,31.857952,-25.05295,26.740768,0.7556042
96.8977,22.420275,-4.7841454,-18.375904,1.3957864,0.71050835,0.6287264,96.81806,22.112656,-4.7693415,-18.48735,1.3942804
41.167164,40.074097,10.335724,-29.135485,1.7630651,0.9904216,0.4899903,41.33944,39.587246,10.326634,-29.22698,1.7651272
1.2839574,41.99162,27.632282,26.684324,0.52132356,0.87783337,0.93400085,1.7444156,42.43476,27.597061,26.504858,0.5198955
0.45202094,31.57806,21.452549,-18.047201,0.7809694,0.3186135,0.9655635,0.80949587,31.275904,21.424654,-18.160503,0.7732111
4.5186176,38.64845,17.893698,-22.819838,1.5138546,0.63721275,0.2779134,4.816782,38.26672,17.869669,-22.930996,1.5149229
8.767711,22.347994,-6.4759493,14.494951,-1.3180242,0.020835439,0.9943778,8.659893,22.587934,-6.4584146,14.323085,-1.3255504
80.63891,13.810153,-10.111872,-2.4211926,0.48551488,0.7631651,0.6442043,80.47054,13.76834,-10.08615,-2.5587308,0.48589477
88.318756,30.25544,27.768732,29.389626,-0.4283052,0.6626135,0.25349987,88.78144,30.743507,27.728432,29.191551,-0.4235082
39.352264,32.319347,-5.4036703,5.9538774,-0.89748853,0.70473975,0.954773,39.262352,32.417103,-5.3841643,5.8062744,-0.89849126
95.6305,34.473167,-6.115494,-11.326347,-0.9066634,0.31809953,0.27665275,95.52866,34.282867,-6.101687,-11.461523,-0.9047411
38.11777,37.366283,-7.292127,12.519019,-0.8602776,0.8743189,0.1278101,37.99635,37.573307,-7.2741103,12.350562,-0.8513936
46.563847,44.721516,-26.28908,16.821417,-1.8673811,0.7525414,0.72734135,46.125965,45.000298,-26.236982,16.653364,-1.8640226
10.563201,35.182446,-6.80138,19.005466,-0.8595579,0.06503915,0.63521314,10.44993,35.497486,-6.7864513,18.821693,-0.86381996
34.70665,4.4972363,-24.551844,-6.5414715,-1.0558124,0.8322481,0.48045427,34.29769,4.386772,-24.504519,-6.672955,-1.0505434
3.5975173,23.887756,-0.34042102,2.1741488,-0.5773839,0.93266493,0.3415985,3.5919077,23.922485,-0.33392763,2.0276601,-0.57052237
8.962088,26.5947,-9.625536,-13.077805,0.15790433,0.7811175,0.70207953,8.801798,26.375372,-9.602848,-13.195515,0.15843065
51.82115,7.366474,25.326008,-24.58743,-0.85991627,0.22488323,0.62515366,52.24311,6.9552937,25.287731,-24.696142,-0.8624816
69.00267,20.108648,-7.791827,-11.90417,1.1560973,0.4072096,0.75468177,68.87291,19.908823,-7.7738547,-12.028916,1.1507045
39.963932,42.889603,4.1672196,0.15650262,-0.2535724,0.5481766,0.25924626,40.033398,42.890644,4.1640143,0.0059210397,-0.250266
80.98194,14.431267,-24.32393,-7.9150167,-0.3156185,0.21145366,0.011853196,80.57673,14.29774,-24.282446,-8.0615015,-0.31310064
31.68203,37.41911,1.0970538,26.413752,0.84436697,0.7481734,0.17215711,31.70035,37.857605,1.09934,26.221323,0.84871256
44.560024,5.177828,26.815058,-17.075663,-0.9163405,0.21383965,0.8917303,45.00681,4.8918333,26.775629,-17.19283,-0.9215833
73.35378,28.55126,-29.421883,11.967727,-0.59455794,0.38924572,0.02005449,72.86364,28.749004,-29.371109,11.79115,-0.5898829
23.734419,37.553528,-28.363031,-1.1467578,-0.17625102,0.03913479,0.86848426,23.261938,37.53287,-28.311947,-1.2934864,-0.18423747
89.12015,31.451437,15.369765,20.583534,-0.7104294,0.13409635,0.11650342,89.37622,31.792694,15.345255,20.390089,-0.7090716
29.632431,11.871576,17.553257,2.4949315,-1.8871111,0.5168122,0.4857607,29.924906,11.911608,17.52811,2.343732,-1.8836614
56.30623,29.733465,1.6412629,-8.19887,1.9266704,0.6647546,0.26398265,56.33361,29.595331,1.6418205,-8.333358,1.9274656
48.67937,36.697422,8.683439,-28.568796,1.1629355,0.82662,0.035638258,48.824078,36.219917,8.672495,-28.67058,1.1688972
25.16894,31.315172,-7.4338617,-24.552309,0.86216676,0.053149488,0.68608415,25.045128,30.904558,-7.4182596,-24.662817,0.85441345
81.324745,8.02917,28.44756,-29.46166,-0.017731871,0.72724134,0.54529166,81.79873,7.5368567,28.406084,-29.555521,-0.015885899
81.14386,43.352848,-16.160044,-4.466106,0.8745422,0.4434905,0.09485825,80.87466,43.276833,-16.13068,-4.613294,0.8765676
68.50698,23.709703,12.477362,-18.848553,-0.032635644,0.6821005,0.12671427,68.7149,23.394123,12.460508,-18.967545,-0.027036719
70.027435,6.9082994,-7.658331,19.832365,-0.3435063,0.33166423,0.50180936,69.89989,7.237138,-7.6415668,19.649408,-0.34463337
42.130516,18.01114,-16.31311,-27.309103,0.66396683,0.34878072,0.6057327,41.85879,17.554632,-16.28145,-27.411665,0.6602969
12.38893,15.505533,17.427507,8.446199,-0.18302414,0.4719524,0.8545322,12.679336,15.644762,17.405024,8.290007,-0.18653904
15.204698,13.427462,21.79494,12.558399,1.275293,0.19657849,0.6025921,15.567836,13.635111,21.762562,12.386994,1.269118
97.4116,37.837013,-25.806396,3.6083052,-1.3467275,0.5205993,0.6940491,96.98174,37.895622,-25.757143,3.4582734,-1.3462183
28.801676,43.431313,0.13312651,1.7618549,-0.7059477,0.67261595,0.23592891,28.80394,43.459114,0.13730228,1.6101588,-0.7004134
76.52013,27.61636,-16.627396,-11.745947,0.40728918,0.5489577,0.81442297,76.24319,27.4192,-16.593386,-11.867853,0.40396133
57.809128,15.691176,6.860174,16.57266,1.9721493,0.71971464,0.50375324,57.923477,15.965774,6.8545847,16.401367,1.9710236
18.675526,11.041532,-18.159443,6.1991677,1.4484847,0.81498766,0.164124,18.373047,11.143267,-18.124056,6.041074,1.4525726
93.363075,31.095697,-18.623335,-28.820333,-0.5606605,0.95625603,0.62949336,93.05291,30.614115,-18.583368,-28.910799,-0.5564653
63.598957,32.359528,27.599064,-11.148262,1.0480078,0.054513056,0.12633504,64.05876,32.172127,27.55414,-11.290101,1.0455469
84.08114,2.0113578,22.506632,-19.297121,0.97827214,0.784012,0.8773587,84.379326,2.1047482,17.759377,3.8421285,-8.388262
88.57558,20.917404,1.2556163,22.519003,0.89691216,0.109121,0.9620722,88.596535,21.291044,1.2573074,22.335728,0.8869045
99.34495,19.473537,25.540163,13.174021,-1.1866666,0.024626786,0.21036726,99.770454,19.69135,25.49855,12.99268,-1.1865466
66.603004,19.474787,-14.231754,19.142828,-0.76097673,0.96121347,0.46654692,66.36595,19.792242,-14.203151,18.97099,-0.7547721
22.026403,37.938004,24.617254,-3.251858,1.2488806,0.7471238,0.8553615,22.436575,37.8824,24.58149,-3.3835232,1.2457223
31.158943,40.363968,2.2598205,-22.36951,0.033147074,0.821437,0.4777151,31.19664,39.989815,2.2607133,-22.474411,0.036523424
35.126575,20.281343,1.6748254,-18.227753,-1.2284216,0.56618047,0.95750546,35.154537,19.97623,1.6775109,-18.335896,-1.2302846
79.00841,37.20292,27.553968,-11.121042,1.9392937,0.68968713,0.017434368,79.467476,37.01606,27.510422,-11.254229,1.942778
47.074432,6.679417,22.356974,25.120518,1.6753868,0.5035923,0.6932747,47.44694,7.096418,22.324306,24.934887,1.6707053
5.441254,44.515102,14.378031,5.4469886,0.16614753,0.6776654,0.1382595,5.680824,44.604282,14.357562,5.287827,0.17125618
10.121678,13.677201,20.535471,6.687406,0.7234083,0.8133985,0.7266104,10.463862,13.787168,20.50789,6.537813,0.723071
8.523264,32.652275,15.687607,-20.759916,-1.3377912,0.20185027,0.72660744,8.784658,32.304874,15.66566,-20.873726,-1.3408041
70.883736,40.544994,-19.212477,-7.3035893,1.6064713,0.671909,0.38665873,70.563705,40.421795,-19.176153,-7.4375978,1.6066458
8.478016,27.76229,-24.565325,1.3541195,-1.9245285,0.8643682,0.19117266,8.068814,27.783323,-24.519653,1.205534,-1.9146056
67.51071,43.169647,26.345646,-23.341145,0.7072384,0.5479645,0.13540617,67.94965,42.7792,26.304567,-23.454506,0.7101803
3.3746054,29.229282,25.309145,-20.673542,0.6710585,0.9105495,0.2643752,3.7963006,28.883362,25.271992,-20.783464,0.67639285
85.99003,24.495506,-17.30366,-4.717318,1.4157928,0.073042646,0.008155283,85.70176,24.41523,-17.274511,-4.8713946,1.414085
1.038877,26.653944,-11.924945,-20.999187,1.1226656,0.08765659,0.160586,0.8402231,26.30244,-11.903915,-21.12352,1.1200697
33.297085,12.599903,-14.018127,27.09335,-1.5445938,0.32048675,0.80115217,33.063606,13.049753,-13.98911,26.902813,-1.5468225
78.91514,14.575578,-4.45148,12.258809,1.2886324,0.040914424,0.8278414,78.84102,14.778249,-4.440019,12.08906,1.2786323
57.701027,21.196545,4.3287644,27.129148,-1.2052503,0.81789404,0.516882,57.773216,21.647026,4.3282437,26.941957,-1.2002397
0.41214097,4.4598637,20.855345,-18.44572,1.1830686,0.6594062,0.37508202,0.7596359,4.1510324,20.825497,-18.561743,1.1839387
45.052902,27.694532,-19.364723,22.060068,-1.513632,0.21939348,0.45738864,44.730324,28.060457,-19.32912,21.870876,-1.5134897
22.74646,43.733055,-23.170765,14.240192,1.4095713,0.27662006,0.99137026,22.360502,43.9688,-23.126377,14.073548,1.4000905
24.153303,26.228188,-26.857574,-12.686591,0.7509708,0.87751937,0.4604216,23.705933,26.015352,-26.806238,-12.807466,0.75388527
80.03289,42.123905,16.421812,-8.317172,-1.7634056,0.16671884,0.5952659,80.30651,41.98377,16.398426,-8.45451,-1.7647495
21.27927,37.964424,-0.2608919,-23.532927,1.8616915,0.06645196,0.45593664,21.27495,37.570755,-0.2580006,-23.648664,1.8547059
56.533394,20.309753,-7.6027675,-11.130885,-1.2957505,0.38082266,0.86982334,56.406803,20.12282,-7.5836186,-11.255825,-1.2984762
6.877612,15.2755375,-18.470482,-0.14557694,-1.4722041,0.112880446,0.5518914,6.569933,15.271519,-18.43652,-0.29798248,-1.4741373
49.355865,16.128298,-10.008355,-17.832952,-0.5935823,0.8389419,0.5285468,49.18919,15.829731,-9.985601,-17.944586,-0.58949596
24.21321,2.6294684,-21.905638,2.0486302,1.4066577,0.05762751,0.8689927,23.84831,2.6620512,-21.865206,1.8968873,1.3962171
53.867344,44.329014,23.132793,5.209407,-0.90182376,0.7226351,0.43026185,54.25279,44.41429,23.099697,5.055921,-0.89740425
92.50371,3.1556518,-8.631082,-9.970977,0.95151365,0.47100702,0.9258586,92.359985,2.9880693,-8.610524,-10.095212,0.9453894
6.821612,26.680319,0.17177537,2.7880573,0.99585056,0.54161465,0.25703624,6.824513,26.725199,0.17523448,2.632941,0.9970347
21.521677,21.674294,11.557863,-28.920134,-0.16533048,0.08673205,0.49839047,21.714258,21.190887,11.541531,-29.025948,-0.16916512
43.01697,18.677025,0.106459096,-8.431786,1.6221766,0.40789667,0.10490475,43.018772,18.534937,0.10879943,-8.572832,1.6225026
5.0921416,24.793823,1.8115479,23.50828,1.9986218,0.63487685,0.97066337,5.122411,25.184027,1.8171035,23.331242,1.9919437
85.69698,20.418022,15.786383,-0.8400889,-0.1333628,0.6885296,0.9757674,85.96008,20.402592,15.769866,-0.9760005,-0.13600852
1.8298253,44.35251,-22.97628,24.211184,-0.49503094,0.55759686,0.60677785,1.4471174,44.754345,-22.931273,24.025816,-0.49469826
82.86212,28.41904,-2.5800107,23.690687,-0.97217274,0.33665943,0.29050022,82.81918,28.812122,-2.5721467,23.497847,-0.9700943
32.674397,36.70748,-13.358105,9.145214,-1.1398802,0.38580322,0.15499511,32.451885,36.858227,-13.332934,8.975272,-1.1356792
